Year,Season,Month,Sector,Crop_Type,Farm_Size_Ha,Area_Planted_Ha,Area_Planted_Are,Terrain_Type,Seed_Variety,Fertilizer_Used,Fertilizer_Type,Fertilizer_Amount_Kg_Are,Irrigation_Used,Previous_Crop,Pest_Disease_Pressure,Labor_Availability,Extension_Service_Access,Credit_Access,Market_Distance_km,Soil_Type,Soil_pH,Organic_Matter_Pct,Nitrogen_ppm,Phosphorus_ppm,Potassium_ppm,Avg_Temperature_Celsius,Total_Rainfall_mm,Relative_Humidity_Pct,Sunshine_Hours_per_Day,Wind_Speed_kmh,Evapotranspiration_mm,Yield_Kg_per_Area_Planted
2020,Season A,January,Kamabuye,Beans,1.72,1.57,157.0,Flat,Hybrid (MAC 44),No,None,0.0,No,Fallow,Low,Adequate,Yes,No,7.7,Clay Soil,7.2,2.44,40.7,21.7,205.5,21.0,53.6,69.9,8.2,11.6,92.5,9.05
2023,Season B,March,Rilima,Maize,2.63,2.49,249.0,Flat,Hybrid (H614D),Yes,Mixed (Organic + Inorganic),0.52,No,Beans,Medium,Limited,Yes,No,20.6,Sandy Soil,6.05,1.61,45.4,15.8,206.3,22.4,77.7,85.6,7.4,11.7,122.0,25.71
2024,Season B,May,Mayange,Rice,2.96,1.89,189.0,Hillside,Improved (IR64 / NERICA),No,None,0.0,Yes,Fallow,Medium,Sufficient,Yes,No,11.0,Sandy Loam,5.96,2.79,65.6,12.0,198.0,23.0,101.5,78.7,6.6,12.0,103.4,30.36
2023,Season A,November,Kamabuye,Maize,2.16,1.88,188.0,Flat,Local Variety,Partial,Organic (Compost),0.59,No,Rice,Low,Adequate,No,Yes,16.6,Clay Soil,7.1,2.42,43.2,20.1,206.1,20.8,97.4,79.9,7.6,11.3,94.7,13.32
2022,Season A,October,Mareba,Rice,1.06,0.65,65.0,Valley,Local Variety,Partial,Organic (Compost),0.22,Partial,Beans,Low,Adequate,Yes,Yes,8.3,Sandy Loam,7.15,2.96,60.6,10.2,233.7,24.9,103.0,82.2,6.1,9.6,104.4,25.97
2021,Season A,December,Kamabuye,Rice,1.18,0.93,93.0,Valley,Local Variety,No,None,0.0,No,Cassava,High,Sufficient,Yes,No,11.5,Clay Soil,6.86,2.4,38.7,20.8,209.5,23.6,70.2,73.5,7.6,12.8,111.1,15.42
2022,Season A,October,Ngeruka,Rice,2.0,1.93,193.0,Valley,Improved (IR64 / NERICA),No,None,0.0,No,Maize,Low,Adequate,Yes,Yes,11.9,Loam,7.17,2.77,72.8,21.1,202.2,25.8,117.5,82.1,6.4,10.6,109.3,33.92
2024,Season A,November,Rilima,Rice,1.44,1.13,113.0,Flat,Improved (IR64 / NERICA),No,None,0.0,No,Beans,High,Sufficient,No,No,14.5,Sandy Soil,6.12,1.85,39.7,13.8,205.9,21.9,122.9,72.5,8.0,10.4,107.6,28.86
2022,Season A,October,Rweru,Rice,1.88,1.53,153.0,Valley,Local Variety,Yes,Organic (Compost),0.0,No,Beans,Low,Sufficient,No,No,9.7,Clay Soil,6.97,2.43,66.4,13.3,189.4,21.7,104.1,79.7,6.8,8.4,113.4,22.57
2021,Season A,December,Musenyi,Maize,2.94,2.27,227.0,Flat,Improved (WH507),Yes,Mixed (Organic + Inorganic),1.02,Yes,Maize,Low,Adequate,Yes,Yes,21.5,Loam,7.1,2.72,40.2,7.4,238.7,20.5,84.6,75.6,6.7,10.9,115.6,20.54
2021,Season B,March,Ruhuha,Maize,1.39,1.11,111.0,Hillside,Hybrid (H614D),Partial,Organic (Compost),0.25,No,Cassava,High,Adequate,Yes,Yes,13.0,Sandy Loam,7.1,2.56,62.9,21.3,175.7,22.2,129.5,72.8,6.7,9.1,103.2,22.59
2021,Season B,February,Musenyi,Beans,0.82,0.63,63.0,Valley,Local Variety,Yes,Mixed (Organic + Inorganic),0.97,No,Rice,Low,Limited,No,Yes,17.3,Loam,7.2,2.7,42.5,17.5,258.7,23.3,100.8,79.1,8.6,11.1,95.8,7.69
2020,Season B,May,Rweru,Beans,2.88,2.18,218.0,Hillside,Local Variety,Yes,Inorganic (NPK),1.12,Yes,Beans,Medium,Sufficient,No,No,18.4,Clay Soil,7.1,2.56,58.9,13.2,190.5,25.4,66.1,74.0,7.9,10.3,103.0,7.1
2021,Season B,June,Rilima,Maize,0.42,0.4,40.0,Hillside,Hybrid (H614D),No,None,0.0,No,Cassava,Medium,Sufficient,Yes,No,19.7,Sandy Soil,6.01,1.89,46.1,15.8,214.8,24.2,27.9,68.3,8.1,11.8,110.2,16.02
2023,Season A,December,Musenyi,Beans,1.31,0.81,81.0,Flat,Hybrid (MAC 44),Partial,Organic (Compost),0.66,No,Maize,High,Sufficient,No,No,22.4,Loam,6.99,2.51,39.0,15.1,273.4,23.5,59.0,70.2,7.5,10.5,102.5,8.1
2022,Season A,December,Ngeruka,Rice,0.38,0.35,35.0,Hillside,Improved (IR64 / NERICA),Yes,Inorganic (NPK),0.85,Partial,Beans,Medium,Adequate,Yes,No,22.6,Loam,7.14,2.58,75.4,20.5,196.3,22.2,69.5,75.1,7.8,11.7,119.3,29.22
2022,Season A,December,Ntarama,Maize,1.84,1.46,146.0,Valley,Hybrid (H614D),Yes,Organic (Compost),0.0,Yes,Cassava,Low,Adequate,Yes,Yes,17.0,Sandy Soil,7.11,2.89,67.3,12.8,249.6,23.3,108.8,68.4,7.3,10.8,107.8,31.02
2020,Season A,October,Mwogo,Maize,1.11,0.83,83.0,Valley,Improved (WH507),No,None,0.0,No,Fallow,Low,Limited,No,No,14.2,Sandy Soil,5.93,1.99,69.6,21.1,161.4,21.9,71.8,75.9,6.2,9.4,101.5,16.34
2022,Season A,November,Shyara,Maize,1.35,0.9,90.0,Hillside,Improved (WH507),No,None,0.0,Yes,Beans,Low,Adequate,Yes,No,18.3,Sandy Loam,6.04,2.35,56.9,17.2,284.1,24.1,119.9,77.6,7.0,11.4,97.4,20.78
2023,Season B,April,Rweru,Beans,0.59,0.47,47.0,Hillside,Hybrid (MAC 44),No,None,0.0,No,Beans,Low,Limited,Yes,No,24.3,Clay Soil,6.97,2.68,65.7,11.1,181.2,22.9,75.1,72.2,6.5,10.0,110.8,8.61
2024,Season A,January,Rweru,Beans,0.26,0.21,21.0,Hillside,Local Variety,Yes,Mixed (Organic + Inorganic),1.33,No,Cassava,High,Adequate,Yes,Yes,8.9,Clay Soil,6.87,2.39,61.4,12.3,165.5,20.5,87.5,78.9,8.8,12.8,122.5,6.52
2023,Season A,November,Ruhuha,Maize,1.86,1.25,125.0,Flat,Improved (WH507),Yes,Inorganic (NPK),0.81,No,Beans,Low,Sufficient,Yes,Yes,5.1,Sandy Loam,6.92,2.49,63.7,17.1,192.1,22.8,83.0,66.9,7.6,9.3,117.1,21.85
2023,Season B,May,Rilima,Rice,2.85,2.03,203.0,Valley,Hybrid (Komboka),Yes,Inorganic (NPK),0.47,No,Beans,Medium,Adequate,No,Yes,6.9,Sandy Soil,5.9,1.79,35.4,14.3,226.9,22.4,99.0,83.1,6.8,10.6,102.3,25.11
2024,Season B,March,Rilima,Rice,1.31,0.99,99.0,Flat,Improved (IR64 / NERICA),No,None,0.0,Yes,Maize,Medium,Sufficient,Yes,No,18.5,Sandy Soil,6.25,1.77,42.8,17.0,218.2,23.8,92.6,82.9,7.1,10.3,128.7,29.96
2023,Season A,October,Kamabuye,Rice,1.08,0.71,71.0,Valley,Improved (IR64 / NERICA),Partial,Inorganic (NPK),0.46,No,Cassava,Medium,Adequate,Yes,No,24.5,Clay Soil,6.95,2.42,42.5,20.4,202.1,25.1,75.1,81.6,6.4,10.1,94.3,31.72
2022,Season A,October,Musenyi,Beans,2.04,2.03,203.0,Valley,Improved (RWR 2245),No,None,0.0,No,Beans,Low,Adequate,No,Yes,14.0,Loam,7.31,2.42,40.2,13.6,249.4,22.3,67.1,84.8,6.6,8.9,91.7,12.26
2021,Season B,February,Ntarama,Rice,0.23,0.2,20.0,Flat,Improved (IR64 / NERICA),Partial,Inorganic (NPK),0.15,Yes,Beans,Low,Adequate,No,Yes,18.8,Sandy Soil,7.15,2.85,62.8,13.5,242.6,22.2,63.5,70.2,7.8,11.0,113.5,31.23
2023,Season A,January,Ngeruka,Beans,0.74,0.7,70.0,Flat,Local Variety,Yes,Inorganic (NPK),0.92,No,Beans,Low,Sufficient,Yes,No,15.6,Loam,7.0,2.53,78.5,21.8,196.1,22.0,76.0,72.4,7.6,12.1,95.9,7.98
2024,Season B,May,Mayange,Beans,1.74,1.47,147.0,Flat,Hybrid (MAC 44),Yes,Organic (Compost),0.0,No,Rice,Low,Adequate,Yes,Yes,6.6,Sandy Loam,5.89,2.57,62.2,8.9,192.8,23.9,97.8,70.8,6.6,10.3,112.7,9.84
2021,Season A,September,Nyarugenge,Maize,2.24,1.91,191.0,Flat,Local Variety,No,None,0.0,No,Rice,Medium,Adequate,Yes,No,9.7,Clay Soil,6.21,2.27,40.7,17.8,185.8,23.2,60.6,70.2,7.0,11.6,121.3,13.19
2023,Season A,October,Mareba,Beans,1.38,1.35,135.0,Hillside,Improved (RWR 2245),No,None,0.0,No,Fallow,Low,Adequate,No,Yes,10.0,Sandy Loam,7.06,2.75,62.4,13.9,254.9,23.2,91.5,75.1,7.0,10.5,92.1,12.61
2024,Season A,September,Ngeruka,Maize,1.03,0.68,68.0,Flat,Improved (WH507),Yes,Mixed (Organic + Inorganic),2.03,No,Beans,Low,Adequate,No,No,9.6,Loam,6.96,2.71,73.1,18.5,195.1,24.9,57.9,73.0,6.3,12.1,101.1,17.41
2021,Season B,April,Kamabuye,Rice,0.81,0.68,68.0,Flat,Hybrid (Komboka),Yes,Organic (Compost),0.0,No,Beans,Low,Adequate,No,Yes,17.1,Clay Soil,7.16,2.21,41.6,18.3,204.0,24.5,149.9,82.8,6.6,10.3,117.3,26.33
2020,Season B,April,Mwogo,Maize,0.37,0.26,26.0,Valley,Improved (WH507),Yes,Mixed (Organic + Inorganic),0.61,No,Cassava,Low,Sufficient,Yes,No,15.5,Sandy Soil,5.9,1.95,66.5,21.5,154.8,21.7,68.5,76.0,6.7,12.0,105.0,19.8
2023,Season A,October,Ntarama,Rice,2.34,1.78,178.0,Valley,Hybrid (Komboka),Partial,Inorganic (NPK),0.66,No,Beans,Low,Sufficient,Yes,No,18.1,Sandy Soil,7.3,3.05,61.7,10.3,244.0,22.7,113.2,76.2,6.7,8.2,102.4,28.67
2022,Season A,January,Rilima,Rice,0.14,0.09,9.0,Valley,Hybrid (Komboka),No,None,0.0,Yes,Beans,High,Limited,No,Yes,21.4,Sandy Soil,6.06,1.94,42.3,16.9,213.0,20.8,70.0,72.8,7.5,11.9,105.4,17.58
2022,Season A,September,Musenyi,Beans,2.61,2.57,257.0,Flat,Hybrid (MAC 44),No,None,0.0,No,Beans,Low,Limited,No,No,13.8,Loam,7.1,2.58,42.7,12.7,253.1,24.2,70.2,81.6,7.5,11.9,122.5,8.24
2021,Season B,June,Musenyi,Beans,2.37,1.48,148.0,Valley,Improved (RWR 2245),No,None,0.0,No,Maize,Medium,Adequate,No,Yes,16.5,Loam,7.07,2.5,40.5,16.0,260.6,21.7,41.0,72.1,8.1,11.8,116.6,9.37
2020,Season A,December,Shyara,Rice,0.61,0.5,50.0,Flat,Hybrid (Komboka),Partial,Inorganic (NPK),0.27,Yes,Cassava,Low,Adequate,No,No,20.2,Sandy Loam,5.89,2.3,60.5,18.7,271.9,22.6,73.3,72.9,7.5,12.7,109.5,24.85
2020,Season B,February,Juru,Maize,0.16,0.11,11.0,Flat,Improved (WH507),No,None,0.0,No,Rice,Medium,Adequate,Yes,No,15.8,Sandy Loam,7.1,2.63,47.8,22.3,166.6,23.4,62.4,71.5,7.6,10.8,99.7,14.44
2024,Season A,October,Ntarama,Rice,1.17,1.09,109.0,Flat,Hybrid (Komboka),Yes,Inorganic (NPK),1.67,Yes,Beans,Low,Adequate,No,No,24.9,Sandy Soil,6.98,2.76,63.7,11.0,255.7,23.0,69.5,71.9,6.8,10.4,92.4,27.93
2022,Season B,February,Rweru,Beans,2.19,1.37,137.0,Hillside,Hybrid (MAC 44),No,None,0.0,No,Cassava,Low,Adequate,Yes,No,16.9,Clay Soil,7.11,2.67,65.7,12.8,193.8,21.5,71.4,73.5,6.8,10.1,119.0,8.92
2022,Season B,April,Kamabuye,Maize,0.82,0.68,68.0,Valley,Hybrid (H614D),Yes,Organic (Compost),0.0,Partial,Beans,Low,Sufficient,No,No,16.1,Clay Soil,7.04,2.47,47.8,17.9,215.7,23.6,80.7,84.6,6.3,9.3,102.7,26.8
2020,Season A,December,Juru,Beans,1.56,1.41,141.0,Valley,Improved (RWR 2245),Yes,Inorganic (NPK),0.56,No,Beans,Low,Adequate,No,No,6.9,Sandy Loam,7.07,2.62,46.6,23.2,162.3,22.1,63.1,85.8,7.5,13.4,122.2,14.22
2024,Season A,January,Rilima,Beans,2.27,2.22,222.0,Valley,Improved (RWR 2245),Yes,Mixed (Organic + Inorganic),0.97,Yes,Beans,Medium,Sufficient,Yes,Yes,13.1,Sandy Soil,6.23,1.86,40.4,12.9,210.7,22.4,44.7,64.7,8.0,10.9,112.6,12.36
2021,Season A,December,Rweru,Rice,0.13,0.11,11.0,Valley,Improved (IR64 / NERICA),Partial,Organic (Compost),0.67,No,Maize,High,Adequate,Yes,No,13.6,Clay Soil,7.0,2.68,67.8,12.9,191.9,22.2,65.6,69.7,7.6,12.1,102.1,25.38
2022,Season A,December,Mayange,Maize,0.68,0.5,50.0,Hillside,Hybrid (H614D),No,None,0.0,Yes,Beans,Medium,Adequate,No,Yes,8.8,Sandy Loam,5.99,2.99,70.3,10.8,212.7,22.5,52.6,73.4,9.6,10.6,94.4,22.04
2024,Season B,February,Rilima,Beans,0.12,0.08,8.0,Valley,Hybrid (MAC 44),Yes,Inorganic (NPK),0.54,No,Rice,Low,Limited,Yes,No,7.9,Sandy Soil,6.02,2.08,39.1,18.3,195.6,22.6,91.2,75.5,7.5,10.6,103.9,11.22
2021,Season A,September,Nyarugenge,Beans,1.24,1.02,102.0,Hillside,Improved (RWR 2245),Partial,Inorganic (NPK),0.67,No,Beans,Low,Sufficient,Yes,No,9.6,Clay Soil,6.2,1.96,41.4,21.8,193.5,21.7,77.3,73.7,7.6,10.3,128.0,15.05
2020,Season A,October,Ntarama,Maize,0.25,0.23,23.0,Valley,Hybrid (H614D),Partial,Organic (Compost),0.28,No,Beans,Low,Sufficient,Yes,Yes,11.3,Sandy Soil,7.18,2.73,53.5,9.4,252.7,23.7,75.4,76.1,6.5,11.8,95.4,25.55
2021,Season B,April,Mwogo,Rice,1.27,1.25,125.0,Hillside,Hybrid (Komboka),Partial,Organic (Compost),0.68,No,Maize,Low,Limited,Yes,No,16.3,Sandy Soil,6.0,1.9,69.2,19.3,171.4,23.0,112.2,84.5,7.2,9.9,115.1,27.56
2022,Season A,December,Musenyi,Rice,1.86,1.54,154.0,Flat,Improved (IR64 / NERICA),Yes,Inorganic (NPK),2.7,No,Beans,High,Adequate,Yes,Yes,22.4,Loam,6.98,2.68,40.4,13.8,252.7,22.2,114.4,82.6,7.6,11.8,121.8,35.38
2021,Season A,November,Mareba,Beans,2.55,2.08,208.0,Flat,Local Variety,No,None,0.0,Yes,Rice,Low,Sufficient,No,Yes,24.7,Sandy Loam,7.02,2.9,64.4,14.0,248.0,22.7,90.3,83.7,7.2,10.2,95.5,7.71
2023,Season B,March,Nyamata,Beans,2.09,1.89,189.0,Flat,Improved (RWR 2245),Yes,Organic (Compost),0.0,No,Beans,High,Sufficient,Yes,Yes,23.2,Clay Soil,7.02,3.36,77.9,21.0,259.2,23.2,90.6,79.0,6.5,10.0,114.5,10.82
2022,Season A,January,Mareba,Beans,2.67,2.11,211.0,Flat,Local Variety,No,None,0.0,Partial,Beans,Low,Adequate,Yes,Yes,13.6,Sandy Loam,7.09,3.01,64.8,11.9,242.5,23.0,45.2,75.4,7.5,8.9,97.8,5.77
2021,Season B,March,Nyarugenge,Beans,0.7,0.65,65.0,Flat,Hybrid (MAC 44),Yes,Inorganic (NPK),0.97,Yes,Beans,Low,Limited,No,No,8.8,Clay Soil,6.35,2.13,40.2,22.6,197.7,24.0,100.0,76.5,6.2,10.8,112.1,9.84
2024,Season A,January,Mareba,Beans,2.57,2.54,254.0,Flat,Local Variety,Yes,Organic (Compost),0.0,Yes,Maize,Low,Limited,Yes,Yes,13.3,Sandy Loam,7.3,3.04,58.9,11.7,242.2,22.2,73.6,70.4,7.3,10.4,96.8,7.52
2021,Season B,February,Mayange,Maize,2.8,2.18,218.0,Hillside,Improved (WH507),Partial,Organic (Compost),0.46,No,Rice,Medium,Limited,No,No,9.9,Sandy Loam,5.93,2.95,68.2,13.6,202.7,21.5,65.9,76.4,7.8,10.0,113.1,15.6
2022,Season B,March,Shyara,Beans,0.49,0.33,33.0,Hillside,Local Variety,Yes,Mixed (Organic + Inorganic),0.97,No,Cassava,Medium,Adequate,Yes,No,24.0,Sandy Loam,6.02,2.35,56.2,21.1,267.3,22.7,84.7,79.4,7.7,10.9,101.4,8.04
2020,Season A,November,Mwogo,Beans,0.69,0.48,48.0,Hillside,Improved (RWR 2245),Partial,Organic (Compost),0.53,No,Fallow,Low,Sufficient,No,No,19.6,Sandy Soil,5.73,1.96,65.6,22.1,163.1,25.6,107.4,75.1,6.7,9.9,105.1,13.3
2022,Season B,June,Nyamata,Beans,0.77,0.63,63.0,Flat,Local Variety,Partial,Inorganic (NPK),0.76,No,Beans,High,Adequate,Yes,No,13.0,Clay Soil,7.19,3.19,73.8,24.4,242.5,23.2,36.3,62.1,8.3,10.7,132.5,4.3
2024,Season B,February,Mayange,Maize,1.84,1.24,124.0,Flat,Improved (WH507),Partial,Organic (Compost),0.42,Partial,Beans,Low,Adequate,No,No,12.1,Sandy Loam,6.1,2.75,62.7,13.5,216.9,21.4,45.9,71.4,7.1,10.1,112.5,16.91
2020,Season A,December,Ruhuha,Maize,2.5,2.5,250.0,Flat,Improved (WH507),Partial,Organic (Compost),0.64,Yes,Maize,Low,Limited,Yes,No,10.3,Sandy Loam,6.98,2.58,66.4,16.8,182.8,23.2,67.4,73.1,8.6,11.5,103.4,18.08
2021,Season B,June,Mayange,Maize,2.34,2.08,208.0,Flat,Improved (WH507),No,None,0.0,No,Rice,Low,Adequate,Yes,Yes,8.5,Sandy Loam,6.09,2.86,65.1,12.9,217.4,24.0,24.9,67.4,7.1,12.9,104.6,13.5
2024,Season B,March,Ntarama,Rice,0.93,0.63,63.0,Flat,Hybrid (Komboka),No,None,0.0,No,Beans,High,Adequate,No,No,21.5,Sandy Soil,6.92,2.75,61.7,9.4,258.0,23.4,112.6,71.0,6.2,11.0,112.2,22.34
2022,Season B,March,Juru,Maize,0.55,0.37,37.0,Flat,Improved (WH507),No,None,0.0,Yes,Maize,Low,Sufficient,No,No,19.8,Sandy Loam,6.75,2.74,48.7,25.0,173.3,24.5,89.9,72.4,8.3,10.6,95.8,17.37
2022,Season A,November,Ruhuha,Maize,2.74,2.18,218.0,Flat,Improved (WH507),No,None,0.0,No,Beans,High,Sufficient,Yes,No,19.4,Sandy Loam,6.9,2.57,63.9,17.6,196.9,23.1,120.1,79.2,6.9,9.9,91.2,16.78
2023,Season B,June,Rilima,Rice,1.11,0.8,80.0,Valley,Hybrid (Komboka),Yes,Inorganic (NPK),2.01,No,Maize,Low,Adequate,Yes,Yes,19.5,Sandy Soil,6.02,2.22,36.2,14.3,218.4,22.3,39.7,76.5,8.7,12.6,123.4,20.93
2022,Season A,January,Ngeruka,Beans,2.69,2.39,239.0,Flat,Hybrid (MAC 44),Yes,Mixed (Organic + Inorganic),1.47,Partial,Maize,High,Adequate,Yes,No,16.0,Loam,6.98,2.73,74.9,17.1,186.2,20.4,69.8,67.9,8.8,11.1,106.3,9.76
2021,Season B,April,Rweru,Beans,0.96,0.96,96.0,Hillside,Hybrid (MAC 44),No,None,0.0,No,Fallow,Low,Adequate,Yes,No,10.8,Clay Soil,6.9,2.63,62.5,7.9,189.5,23.8,141.8,82.9,6.9,10.9,106.6,9.29
2023,Season A,October,Kamabuye,Rice,1.97,1.86,186.0,Flat,Hybrid (Komboka),No,None,0.0,No,Maize,Low,Sufficient,No,Yes,21.3,Clay Soil,7.01,2.22,43.9,16.0,209.3,24.0,122.0,88.2,6.7,9.3,111.6,25.25
2020,Season A,October,Mwogo,Beans,0.79,0.58,58.0,Valley,Local Variety,Yes,Mixed (Organic + Inorganic),0.36,No,Beans,Low,Adequate,Yes,Yes,21.5,Sandy Soil,6.04,1.68,69.8,24.2,171.6,23.6,119.1,79.5,6.0,11.2,105.1,7.56
2021,Season A,January,Mareba,Rice,0.47,0.35,35.0,Valley,Local Variety,Partial,Inorganic (NPK),0.57,No,Beans,High,Limited,Yes,No,19.2,Sandy Loam,7.17,2.83,64.4,11.3,235.6,22.6,48.8,72.2,7.8,10.4,96.2,14.56
2024,Season A,January,Shyara,Beans,0.62,0.55,55.0,Hillside,Hybrid (MAC 44),No,None,0.0,No,Cassava,Medium,Adequate,Yes,No,17.3,Sandy Loam,6.16,2.36,56.9,21.3,284.1,25.0,41.7,71.3,8.1,10.3,95.5,7.3
2021,Season B,April,Mwogo,Beans,1.32,0.94,94.0,Flat,Hybrid (MAC 44),Yes,Organic (Compost),0.0,No,Beans,Medium,Limited,Yes,No,17.3,Sandy Soil,5.99,1.97,71.5,20.6,158.3,22.7,129.2,82.1,7.4,10.6,101.5,8.84
2021,Season B,May,Kamabuye,Beans,2.14,1.31,131.0,Valley,Local Variety,No,None,0.0,No,Maize,Medium,Limited,Yes,Yes,21.8,Clay Soil,7.36,2.3,40.3,21.3,203.4,24.1,68.1,78.5,6.5,9.8,115.2,5.63
2024,Season A,January,Juru,Rice,2.23,1.65,165.0,Flat,Hybrid (Komboka),No,None,0.0,No,Cassava,Low,Sufficient,Yes,Yes,14.1,Sandy Loam,6.77,2.5,49.4,23.1,174.3,23.7,51.0,61.5,7.8,10.4,112.5,21.95
2021,Season A,January,Mayange,Maize,2.32,2.02,202.0,Hillside,Local Variety,No,None,0.0,No,Fallow,Medium,Adequate,No,Yes,19.3,Sandy Loam,5.96,2.7,68.1,18.2,202.1,22.8,76.4,74.9,7.7,12.8,120.1,12.81
2023,Season A,January,Mareba,Beans,2.63,2.59,259.0,Valley,Hybrid (MAC 44),No,None,0.0,No,Maize,Low,Sufficient,Yes,Yes,9.6,Sandy Loam,7.29,2.92,55.4,11.6,246.4,21.3,62.0,76.1,7.8,11.3,123.6,9.96
2024,Season B,April,Musenyi,Maize,2.88,2.42,242.0,Flat,Local Variety,No,None,0.0,No,Beans,Low,Adequate,Yes,No,24.9,Loam,7.31,2.51,43.4,14.3,250.8,25.1,93.7,81.5,7.0,11.5,112.3,12.39
2022,Season B,April,Kamabuye,Beans,0.88,0.63,63.0,Hillside,Improved (RWR 2245),No,None,0.0,Partial,Cassava,Low,Limited,No,No,16.7,Clay Soil,7.15,2.35,38.3,17.6,212.8,23.7,131.8,80.4,5.8,10.7,114.6,9.97
2020,Season B,June,Mareba,Beans,1.12,0.99,99.0,Flat,Hybrid (MAC 44),No,None,0.0,No,Beans,Low,Adequate,No,No,12.7,Sandy Loam,6.85,2.94,58.5,12.7,233.6,22.0,30.5,66.3,9.2,11.8,107.7,6.79
2023,Season A,January,Rweru,Rice,0.19,0.15,15.0,Valley,Improved (IR64 / NERICA),No,None,0.0,Yes,Maize,High,Adequate,No,Yes,11.5,Clay Soil,7.07,2.76,62.5,13.4,185.1,22.5,51.7,77.3,7.6,13.1,103.1,24.32
2021,Season B,June,Mareba,Beans,0.34,0.3,30.0,Valley,Hybrid (MAC 44),Yes,Inorganic (NPK),1.32,No,Maize,High,Adequate,No,No,21.0,Sandy Loam,7.08,3.08,63.4,9.8,241.5,23.2,28.2,65.2,8.1,9.9,126.1,6.41
2020,Season B,April,Juru,Maize,1.93,1.8,180.0,Hillside,Improved (WH507),No,None,0.0,Yes,Fallow,High,Adequate,No,Yes,13.1,Sandy Loam,7.1,2.5,46.8,28.0,169.3,23.8,109.4,82.4,6.9,10.2,115.8,17.13
2023,Season A,November,Mayange,Rice,2.87,2.39,239.0,Flat,Hybrid (Komboka),Yes,Inorganic (NPK),2.66,No,Beans,Low,Limited,Yes,Yes,15.8,Sandy Loam,5.97,2.75,64.5,11.4,207.2,23.0,141.3,72.9,7.9,11.0,110.1,30.02
2022,Season B,June,Ntarama,Beans,2.2,1.79,179.0,Hillside,Improved (RWR 2245),Yes,Organic (Compost),0.0,Partial,Beans,Low,Sufficient,No,Yes,19.5,Sandy Soil,7.08,2.62,67.2,10.5,246.4,24.6,42.1,70.1,7.8,11.0,115.3,9.61
2024,Season B,June,Kamabuye,Maize,1.89,1.58,158.0,Flat,Improved (WH507),No,None,0.0,No,Maize,High,Sufficient,Yes,Yes,20.8,Clay Soil,7.14,2.32,44.7,17.1,212.6,23.1,23.9,64.3,8.8,10.4,132.9,10.6
2021,Season A,January,Gashora,Rice,2.58,2.14,214.0,Flat,Local Variety,No,None,0.0,No,Rice,Low,Sufficient,Yes,No,7.2,Loam,6.67,2.03,49.8,25.2,181.8,23.1,78.1,75.0,7.6,12.9,110.0,18.35
2024,Season B,May,Kamabuye,Maize,0.28,0.24,24.0,Valley,Local Variety,Partial,Organic (Compost),0.68,Yes,Beans,High,Adequate,Yes,No,17.0,Clay Soil,7.19,2.45,39.2,17.8,198.7,23.1,102.7,74.7,6.4,10.7,117.2,13.64
2024,Season A,January,Mayange,Maize,0.83,0.57,57.0,Flat,Local Variety,Partial,Inorganic (NPK),0.71,Yes,Cassava,Low,Sufficient,Yes,No,14.3,Sandy Loam,5.97,2.75,63.5,10.2,197.6,21.6,46.9,67.1,7.6,12.6,112.5,14.0
2024,Season B,May,Ruhuha,Maize,1.85,1.26,126.0,Hillside,Local Variety,No,None,0.0,No,Cassava,Low,Limited,No,Yes,7.0,Sandy Loam,6.98,2.32,60.7,17.2,196.8,24.1,107.9,80.6,6.8,9.0,109.9,11.96
2023,Season A,September,Ruhuha,Rice,2.51,1.67,167.0,Valley,Improved (IR64 / NERICA),No,None,0.0,No,Cassava,Low,Adequate,Yes,No,14.3,Sandy Loam,6.94,2.7,65.5,21.2,170.7,25.9,47.7,70.8,8.0,10.8,129.3,29.72
2022,Season A,January,Nyarugenge,Rice,0.7,0.49,49.0,Valley,Hybrid (Komboka),No,None,0.0,No,Rice,Low,Adequate,Yes,No,9.0,Clay Soil,6.22,2.44,43.0,22.4,202.5,22.5,64.3,75.8,7.8,12.7,94.6,19.87
2021,Season B,March,Musenyi,Maize,0.91,0.61,61.0,Flat,Local Variety,Yes,Inorganic (NPK),0.52,Partial,Beans,Low,Sufficient,Yes,Yes,21.9,Loam,7.13,2.24,41.4,14.3,237.1,22.6,63.7,80.6,6.7,12.2,96.7,13.81
2023,Season B,June,Nyarugenge,Beans,1.05,0.7,70.0,Flat,Improved (RWR 2245),No,None,0.0,No,Rice,Low,Adequate,No,No,12.9,Clay Soil,6.28,2.09,39.7,21.1,197.2,23.2,22.0,64.1,9.0,12.3,124.6,8.7
2024,Season A,September,Rilima,Rice,0.81,0.8,80.0,Valley,Improved (IR64 / NERICA),Yes,Organic (Compost),0.0,No,Maize,High,Adequate,Yes,Yes,11.0,Sandy Soil,6.09,1.77,38.5,16.0,222.1,23.7,86.2,71.0,7.7,11.5,107.0,31.34
2020,Season B,March,Musenyi,Rice,0.37,0.36,36.0,Valley,Improved (IR64 / NERICA),Partial,Organic (Compost),0.64,Yes,Maize,Low,Adequate,No,Yes,21.2,Loam,7.1,2.31,42.5,12.7,260.6,23.5,61.0,74.7,6.3,10.8,114.3,30.22
